id,customer_id,loan_type,principal,interest_rate,term_months,outstanding_balance,status,disbursed_at,due_at
1267,3016,credit_line,308093.34,20.7,33,227156.72,active,2025-08-11T18:35:57,2028-05-11T18:35:57
1268,2147,personal,94316.96,16.49,27,78697.55,active,2025-12-29T13:42:53,2028-03-29T13:42:53
1269,4385,mortgage,490412.98,5.47,183,475407.85,active,2025-10-31T23:25:53,2041-01-31T23:25:53
1270,1566,auto,765188.48,4.12,34,411007.17,active,2024-09-24T17:43:31,2027-07-24T17:43:31
1271,2491,auto,19856.55,6.19,72,15879.38,active,2025-02-06T05:33:28,2031-02-06T05:33:28
1272,1472,auto,36940.9,4.11,64,32114.93,active,2025-05-31T05:38:45,2030-10-01T05:38:45
1273,2669,auto,1901464.23,8.99,73,1833375.84,active,2026-02-24T16:40:39,2032-03-24T16:40:39
1274,2297,personal,5256.75,8.1,34,2494.5,active,2024-10-17T03:52:40,2027-08-17T03:52:40
1275,4359,auto,21483.64,8.9,26,17873.23,active,2025-12-15T11:17:19,2028-02-15T11:17:19
1276,4759,personal,39044.74,8.07,57,38432.37,active,2026-04-14T10:07:42,2031-01-14T10:07:42
1277,3766,business,41789.3,10.27,91,36045.37,defaulted,2024-07-12T09:25:10,2032-02-12T09:25:10
1278,554,mortgage,168218.67,4.75,240,164161.45,late,2025-11-13T21:10:23,2045-11-13T21:10:23
1279,2944,auto,44559.18,9.34,29,40786.99,active,2026-02-13T13:38:22,2028-07-13T13:38:22
1280,1046,auto,20618.91,4.93,29,15993.35,active,2025-08-27T19:58:33,2028-01-27T19:58:33
1281,1408,personal,17102.15,12.67,33,16422.69,active,2026-03-29T16:42:00,2028-12-29T16:42:00
1282,2614,mortgage,404560.07,3.28,196,370085.15,active,2024-11-13T23:02:10,2041-03-13T23:02:10
1283,3549,personal,11718.55,8.14,15,0,paid_off,2023-10-29T07:47:33,2025-01-29T07:47:33
1284,1244,credit_line,30282.38,16.81,35,28542.96,active,2026-02-27T20:36:57,2029-01-27T20:36:57
1285,1477,mortgage,496633.87,6.14,302,486509.4,active,2025-11-09T02:39:16,2051-01-09T02:39:16
1286,4598,business,189537.73,11.31,80,188548.71,late,2026-04-30T02:46:27,2032-12-30T02:46:27
1287,230,business,238706.68,13.47,102,237214.82,active,2026-04-19T08:45:50,2034-10-19T08:45:50
1288,2568,personal,2185771.86,15.48,25,2157412.46,active,2026-05-03T04:55:51,2028-06-03T04:55:51
1289,497,auto,943397.92,5.02,57,800764.45,active,2025-08-07T01:19:16,2030-05-07T01:19:16
1290,1519,mortgage,6946854.82,5.22,355,5911574.37,defaulted,2025-03-03T13:11:36,2054-10-03T13:11:36
1291,2760,personal,10602.76,10.33,40,9616.05,active,2025-12-30T02:49:15,2029-04-30T02:49:15
1292,1078,auto,54213.82,5.82,31,26237.41,active,2025-01-01T08:22:09,2027-08-01T08:22:09
1293,404,business,166825.46,13.36,66,155756.77,active,2025-12-29T06:16:22,2031-06-29T06:16:22
1294,1296,auto,19663.24,4.21,61,15107.62,active,2024-09-30T14:03:37,2029-10-30T14:03:37
1295,4226,personal,1743721.42,9.23,58,1733781.28,active,2026-05-06T07:44:16,2031-03-06T07:44:16
1296,28,personal,21008.74,7.33,57,17077.86,active,2025-06-25T20:50:41,2030-03-25T20:50:41
1297,4833,personal,82841.18,8.9,26,0,paid_off,2025-02-18T23:29:08,2027-04-18T23:29:08
1298,1477,personal,25314.87,9.52,37,15046.14,active,2025-01-10T08:07:39,2028-02-10T08:07:39
1299,1896,auto,29359.9,7.1,61,0,paid_off,2024-08-10T09:02:12,2029-09-10T09:02:12
1300,2299,mortgage,333203.48,2.93,186,226064.08,defaulted,2024-04-17T01:34:22,2039-10-17T01:34:22
1301,2559,personal,24977.92,13.44,31,0,paid_off,2023-08-24T11:52:17,2026-03-24T11:52:17
1302,3746,auto,23561.42,6.65,68,11079.62,defaulted,2025-07-25T19:31:09,2031-03-25T19:31:09
1303,3165,auto,46289.37,6.35,70,41446.94,active,2025-07-08T12:15:24,2031-05-08T12:15:24
1304,3121,auto,22608.14,7.27,42,0,paid_off,2024-12-17T08:29:57,2028-06-17T08:29:57
1305,1801,mortgage,48535494.69,4.78,137,35561445.68,defaulted,2023-05-15T01:39:16,2034-10-15T01:39:16
1306,2489,business,487924.08,5.16,54,0,paid_off,2021-09-25T03:37:42,2026-03-25T03:37:42
1307,4550,auto,240143,5.02,45,186385.14,active,2025-04-10T19:53:03,2029-01-10T19:53:03
1308,1590,mortgage,109593.95,4.42,215,86964.04,defaulted,2023-03-27T02:07:00,2041-02-27T02:07:00
1309,1602,student,62510.01,5.25,124,56661.24,active,2025-02-08T19:10:56,2035-06-08T19:10:56
1310,358,mortgage,16154383.37,5.53,206,16092062.57,active,2026-04-16T06:52:00,2043-06-16T06:52:00
1311,2851,personal,11719.47,17.38,51,10133.98,active,2025-08-12T23:30:04,2029-11-12T23:30:04
1312,699,student,49571.06,5.79,135,44533.46,active,2025-03-08T05:41:32,2036-06-08T05:41:32
1313,470,personal,12236.68,13.47,49,9446.41,active,2025-06-06T03:58:40,2029-07-06T03:58:40
1314,3242,personal,10705.16,12.07,33,10494.39,active,2026-04-18T13:18:26,2029-01-18T13:18:26
1315,4038,auto,20285.64,8.53,69,15372.56,late,2024-07-11T21:50:55,2030-04-11T21:50:55
1316,2157,personal,346461.86,6.71,43,0,paid_off,2022-10-21T00:30:24,2026-05-21T00:30:24
1317,1590,personal,28579.05,16.25,43,0,paid_off,2022-08-05T19:25:07,2026-03-05T19:25:07
1318,2100,personal,4004817.99,12.85,14,15756.63,active,2024-04-19T04:47:06,2025-06-19T04:47:06
1319,1135,mortgage,15407808.68,5.16,183,8879265.13,defaulted,2026-05-05T15:36:44,2041-08-05T15:36:44
1320,3432,business,226604.15,11.82,52,0,paid_off,2023-03-11T18:18:57,2027-07-11T18:18:57
1321,527,personal,22895.73,12.99,12,4653.31,active,2025-06-23T23:55:14,2026-06-23T23:55:14
1322,3432,auto,26035.5,6.49,83,15191.67,active,2022-10-02T09:02:11,2029-09-02T09:02:11
1323,4851,business,204170.98,5.74,29,50845.14,active,2024-06-27T09:36:26,2026-11-27T09:36:26
1324,3863,personal,18867.95,10.09,38,7527.03,active,2024-01-27T10:09:12,2027-03-27T10:09:12
1325,4142,auto,54167.84,4.54,78,51996.52,active,2026-01-16T08:53:15,2032-07-16T08:53:15
1326,4952,mortgage,99159.04,3.52,348,65629.63,defaulted,2024-06-11T07:53:19,2053-06-11T07:53:19
1327,2000,student,808996.46,3.87,105,730446.42,late,2025-04-08T00:15:15,2034-01-08T00:15:15
1328,2143,personal,11549.76,17.14,12,0,paid_off,2024-11-10T00:05:32,2025-11-10T00:05:32
1329,4533,business,348093.25,9.75,38,194210.5,active,2024-06-16T20:36:21,2027-08-16T20:36:21
1330,3049,student,54242.52,7.92,84,26051.61,defaulted,2025-01-07T06:32:35,2032-01-07T06:32:35
1331,1073,auto,25867.11,6.29,38,18994.4,active,2025-07-04T07:46:09,2028-09-04T07:46:09
1332,3646,personal,3901.48,11.81,24,0,paid_off,2024-04-30T16:24:33,2026-04-30T16:24:33
1333,4337,mortgage,181435.95,3.71,139,82756.81,defaulted,2026-03-08T05:43:53,2037-10-08T05:43:53
1334,817,mortgage,14369899,3.15,300,13171500.02,active,2024-04-05T00:33:41,2049-04-05T00:33:41
1335,4651,auto,20995.06,6.49,79,17602.62,active,2024-12-14T12:48:53,2031-07-14T12:48:53
1336,913,mortgage,202032.32,6.77,159,184949.07,active,2025-02-21T22:59:37,2038-05-21T22:59:37
1337,4152,personal,27110.42,17.13,37,14130.06,late,2024-11-20T20:27:28,2027-12-20T20:27:28
1338,1813,mortgage,5479769.18,3.11,238,5472572.7,active,2026-05-06T13:20:51,2046-03-06T13:20:51
1339,3038,auto,269247.25,7.82,50,164377.66,active,2024-07-16T21:57:29,2028-09-16T21:57:29
1340,1857,auto,19229.59,5.76,44,18157.67,late,2026-02-27T06:30:07,2029-10-27T06:30:07
1341,4105,personal,2961.67,11.42,42,2955.9,active,2026-05-14T04:48:00,2029-11-14T04:48:00
1342,1425,mortgage,132884.11,2.97,353,122394.89,active,2024-01-12T09:37:04,2053-06-12T09:37:04
1343,3259,auto,1910409.22,4.32,79,1696903.26,active,2025-05-21T10:57:28,2031-12-21T10:57:28
1344,4658,auto,45124.77,8.75,44,31666.8,active,2025-03-08T05:55:42,2028-11-08T05:55:42
1345,4663,business,239281.33,6.85,78,208128.8,active,2025-05-02T00:16:57,2031-11-02T00:16:57
1346,321,auto,27061.26,6.47,65,25851.32,active,2026-02-08T01:26:01,2031-07-08T01:26:01
1347,3143,student,60986.41,3.49,230,57281.68,active,2024-09-23T17:27:54,2043-11-23T17:27:54
1348,1362,auto,10391.79,7.93,80,10110.38,active,2026-03-06T12:50:57,2032-11-06T12:50:57
1349,982,mortgage,169682.69,4.57,238,163527.08,active,2025-06-15T22:15:17,2045-04-15T22:15:17
1350,1478,personal,83746.81,16.81,52,83745.55,active,2026-05-16T18:10:43,2030-09-16T18:10:43
1351,3882,student,40687.42,4.07,166,40541.59,active,2026-04-24T21:25:08,2040-02-24T21:25:08
1352,2379,mortgage,236356.97,4.38,148,222277.6,active,2025-06-28T18:09:43,2037-10-28T18:09:43
1353,3117,auto,312757.03,8.87,30,246322.36,active,2025-08-29T23:30:46,2028-02-29T23:30:46
1354,4465,personal,16865.84,15.1,33,9553.15,active,2024-10-08T06:05:28,2027-07-08T06:05:28
1355,1743,student,68657.71,7.28,179,68337.88,late,2026-04-18T16:08:09,2041-03-18T16:08:09
1356,4480,personal,19027.09,7.51,47,15783.52,late,2025-07-22T05:09:38,2029-06-22T05:09:38
1357,989,auto,10840.65,7.15,34,8023.37,active,2025-06-03T04:30:51,2028-04-03T04:30:51
1358,2034,personal,25724.71,9.45,30,0,paid_off,2022-06-25T00:16:41,2024-12-25T00:16:41
1359,3761,personal,2406.57,12.3,59,0,paid_off,2023-07-17T03:48:12,2028-06-17T03:48:12
1360,2273,mortgage,159296.03,4.27,270,156999.56,active,2026-01-05T09:31:38,2048-07-05T09:31:38
1361,1996,student,177714.74,3.89,167,165702.36,active,2025-04-29T22:12:22,2039-03-29T22:12:22
1362,4753,mortgage,127832.59,5.03,206,126935.69,active,2026-03-16T23:01:03,2043-05-16T23:01:03
1363,2938,personal,86795.49,11.4,47,0,paid_off,2022-11-03T05:20:49,2026-10-03T05:20:49
1364,1186,student,61328.47,6.69,182,59059.66,active,2025-09-10T09:29:14,2040-11-10T09:29:14
1365,431,auto,3209201.2,7.91,52,3208922.04,active,2026-05-16T14:54:33,2030-09-16T14:54:33
1366,1934,mortgage,357158.81,5.46,143,348084.73,active,2026-01-11T20:52:29,2037-12-11T20:52:29
1367,3181,auto,6802.3,6.91,72,4109.85,active,2023-08-23T03:07:26,2029-08-23T03:07:26
1368,891,personal,23234.27,15.07,49,2783.38,active,2022-08-23T21:00:13,2026-09-23T21:00:13
1369,55,mortgage,6069501.97,6.31,313,5691702.86,active,2024-05-11T08:13:43,2050-06-11T08:13:43
1370,4319,auto,114871.29,5.53,64,79614.92,defaulted,2024-10-04T11:53:19,2030-02-04T11:53:19
1371,2898,personal,8735.96,14.07,31,5585.16,defaulted,2024-11-03T11:19:11,2027-06-03T11:19:11
1372,1872,business,39579.93,10.76,73,35671.57,active,2025-10-03T02:18:44,2031-11-03T02:18:44
1373,166,auto,26467.51,6.53,37,19819.96,defaulted,2025-06-13T11:05:23,2028-07-13T11:05:23
1374,1886,business,161907.69,5.7,111,123597.67,active,2023-10-24T12:34:34,2033-01-24T12:34:34
1375,1378,mortgage,287619.69,5.75,333,260759.34,active,2023-08-13T20:16:20,2051-05-13T20:16:20
1376,1654,student,7877.23,5.15,182,7769.81,active,2026-02-27T18:56:51,2041-04-27T18:56:51
1377,979,personal,17546.83,17.81,35,12639.35,active,2025-06-26T02:24:16,2028-05-26T02:24:16
1378,35,student,65384.73,5.98,236,56943.34,active,2023-07-25T16:54:13,2043-03-25T16:54:13
1379,574,auto,45554.12,4.13,53,18317.21,defaulted,2025-07-25T23:29:33,2029-12-25T23:29:33
1380,1410,mortgage,123266,5.77,167,123085,late,2026-05-08T08:27:42,2040-04-08T08:27:42
1381,3247,auto,14929.02,8.85,43,8318.54,active,2024-07-06T14:50:56,2028-02-06T14:50:56
1382,3488,personal,1479822.66,15.29,40,1439635.6,late,2026-04-11T05:49:06,2029-08-11T05:49:06
1383,1231,mortgage,3906314.24,3.08,264,3724650.51,late,2024-12-12T12:25:47,2046-12-12T12:25:47
1384,4210,auto,4137711.04,4.11,44,3862857.18,late,2026-02-08T21:29:53,2029-10-08T21:29:53
1385,1520,personal,233735.62,13.09,39,0,paid_off,2021-12-31T10:57:18,2025-03-31T10:57:18
1386,4332,mortgage,463410.77,4.63,281,416220.36,defaulted,2026-01-01T04:07:39,2049-06-01T04:07:39
1387,4206,personal,11721.03,6.76,31,5530.85,defaulted,2026-05-15T17:21:51,2028-12-15T17:21:51
1388,4345,personal,9651.22,14.36,44,0,paid_off,2024-12-07T10:43:57,2028-08-07T10:43:57
1389,4774,personal,21437.19,7.57,41,0,paid_off,2025-04-18T18:01:47,2028-09-18T18:01:47
1390,4289,mortgage,799166.29,3.95,208,542043.7,defaulted,2022-04-03T05:53:24,2039-08-03T05:53:24
1391,971,personal,11083.44,10.19,43,9777.88,active,2025-11-27T21:41:33,2029-06-27T21:41:33
1392,4876,personal,2125147.8,15.73,54,0,paid_off,2023-05-14T15:32:17,2027-11-14T15:32:17
1393,1799,personal,119022.07,7.73,14,0,paid_off,2023-02-18T23:54:25,2024-04-18T23:54:25
1394,3750,personal,730082.79,7.2,53,722438.31,active,2026-04-24T01:28:11,2030-09-24T01:28:11
1395,2585,business,107733.24,13.79,100,102249.79,active,2025-10-25T11:37:05,2034-02-25T11:37:05
1396,1183,auto,286815.73,4.52,49,274218.4,late,2026-02-13T19:57:47,2030-03-13T19:57:47
1397,2080,credit_line,7047569.27,8.93,21,2884895.1,active,2024-12-22T12:00:04,2026-09-22T12:00:04
1398,4069,personal,4760.19,7.25,31,2400.83,active,2025-01-31T07:29:12,2027-08-31T07:29:12
1399,347,personal,11686.02,14.09,37,9522.12,active,2025-10-17T04:19:35,2028-11-17T04:19:35
1400,461,business,316126.24,8.85,78,284641.27,active,2025-08-18T12:16:24,2032-02-18T12:16:24
1401,2423,auto,288434.9,7.86,55,251988.44,active,2025-09-12T06:39:36,2030-04-12T06:39:36
1402,31,auto,42145.35,4.48,61,21410.53,active,2023-04-06T22:14:41,2028-05-06T22:14:41
1403,125,personal,16539.6,9.44,29,4563.47,active,2024-06-01T04:34:14,2026-11-01T04:34:14
1404,1933,personal,6651.49,6.02,18,6506.39,active,2026-05-04T12:46:42,2027-11-04T12:46:42
1405,2609,personal,29158.64,13.94,46,17961.87,active,2024-05-10T23:15:12,2028-03-10T23:15:12
1406,1423,mortgage,2004799.2,6.47,233,1964335.89,active,2025-11-22T06:45:17,2045-04-22T06:45:17
1407,4807,business,110471.5,10.11,77,59761.07,defaulted,2025-04-17T00:40:58,2031-09-17T00:40:58
1408,3538,auto,138757.08,7.44,65,136726.46,active,2026-04-08T09:27:13,2031-09-08T09:27:13
1409,2556,personal,3405732.2,8.72,58,2097678.77,defaulted,2025-05-28T04:56:24,2030-03-28T04:56:24
1410,1980,mortgage,152001.93,3.97,305,139312.82,active,2024-02-24T02:30:22,2049-07-24T02:30:22
1411,2720,business,37409.24,9.77,88,35431.36,active,2025-11-14T21:16:29,2033-03-14T21:16:29
1412,855,auto,1995377.34,6.53,63,1786807.69,late,2025-10-07T23:50:14,2031-01-07T23:50:14
1413,3701,personal,1878378.1,9.73,48,1486851.2,active,2025-06-26T11:24:10,2029-06-26T11:24:10
1414,538,mortgage,439996.85,4.09,260,422513.06,active,2025-03-21T09:26:03,2046-11-21T09:26:03
1415,3089,personal,223052.27,12.27,49,106244.25,active,2023-09-14T19:19:41,2027-10-14T19:19:41
1416,3834,auto,116654.92,5.58,29,69446.59,defaulted,2026-05-14T22:08:29,2028-10-14T22:08:29
1417,2432,personal,3904.87,14.78,24,3879.01,active,2026-05-10T20:27:16,2028-05-10T20:27:16
1418,2951,mortgage,41536204.29,3.03,136,36827247.47,active,2024-12-20T03:47:34,2036-04-20T03:47:34
1419,1871,personal,24763.96,8.7,34,23300.24,active,2026-03-02T12:15:04,2029-01-02T12:15:04
1420,2082,auto,270108.93,5.98,24,184307.23,active,2025-09-20T12:25:58,2027-09-20T12:25:58
1421,4790,business,133238.89,7.58,109,54034.8,defaulted,2025-04-14T19:48:05,2034-05-14T19:48:05
1422,3105,credit_line,25769.51,14.51,18,11455.35,active,2025-04-19T05:32:25,2026-10-19T05:32:25
1423,621,auto,43966.66,7.55,45,2761.43,late,2022-04-22T01:49:15,2026-01-22T01:49:15
1424,740,business,163761.67,11.49,73,143496.4,active,2025-07-20T06:04:36,2031-08-20T06:04:36
1425,4340,personal,1353.1,9.51,48,1092.22,late,2025-06-15T01:06:07,2029-06-15T01:06:07
1426,3790,business,2389582.63,9.09,68,2386476.53,active,2026-05-13T23:19:41,2032-01-13T23:19:41
1427,2267,mortgage,247056.2,5.84,315,232023.59,active,2024-09-25T14:49:45,2050-12-25T14:49:45
1428,4130,student,60862.1,6.55,141,57118.27,active,2025-08-24T09:25:53,2037-05-24T09:25:53
1429,2107,personal,10205.62,14.67,45,9669.43,active,2026-02-19T19:32:19,2029-11-19T19:32:19
1430,1881,mortgage,17401999.6,5.18,351,17401876.93,active,2026-05-16T16:56:19,2055-08-16T16:56:19
1431,2027,mortgage,743683.23,4.78,262,699709.06,active,2024-08-19T14:26:57,2046-06-19T14:26:57
1432,4128,auto,20075.89,9.9,50,14788.23,late,2024-11-08T05:34:08,2029-01-08T05:34:08
1433,1554,auto,98636.57,9.13,49,82257.49,active,2025-05-31T02:56:18,2029-07-01T02:56:18
1434,43,personal,4886.34,14.03,47,1911.58,late,2023-09-13T18:05:28,2027-08-13T18:05:28
1435,3346,personal,9151.21,6.15,55,0,paid_off,2021-09-07T08:49:06,2026-04-07T08:49:06
1436,726,personal,38292.73,8.36,41,35953.9,active,2026-02-28T13:00:19,2029-07-28T13:00:19
1437,4934,personal,41679.79,11.68,33,35708.07,active,2025-10-23T04:36:53,2028-07-23T04:36:53
1438,4129,business,129714.95,6.74,92,120326.31,active,2025-10-01T12:16:47,2033-06-01T12:16:47
1439,1367,student,59004.58,7.92,188,58064.62,active,2026-01-31T06:18:34,2041-10-01T06:18:34
1440,4966,mortgage,2544440.46,2.58,307,2534578.48,active,2026-04-07T15:39:54,2051-11-07T15:39:54
1441,382,business,194449.63,12.41,74,135721.22,active,2024-03-10T11:03:10,2030-05-10T11:03:10
1442,4015,student,67810.7,7.78,156,60318.34,active,2024-06-23T18:44:01,2037-06-23T18:44:01
1443,3483,personal,34365.17,10.08,51,28279.39,defaulted,2025-04-30T19:20:54,2029-07-30T19:20:54
1444,4955,student,57485.44,5.28,132,51531.32,active,2024-11-19T05:36:21,2035-11-19T05:36:21
1445,4261,personal,1289520.27,11.43,14,0,paid_off,2023-12-05T01:25:23,2025-02-05T01:25:23
1446,3908,mortgage,5357189.09,5.71,342,5239630.36,active,2025-09-06T21:41:36,2054-03-06T21:41:36
1447,4446,mortgage,441437.75,3.09,123,439134.94,active,2026-04-23T23:16:56,2036-07-23T23:16:56
1448,1948,personal,14399.34,15.47,35,14059.02,active,2026-04-17T11:55:14,2029-03-17T11:55:14
1449,4320,student,51637.66,5.97,109,32171.55,defaulted,2024-10-04T06:10:01,2033-11-04T06:10:01
1450,1578,mortgage,149559.08,3.97,192,123122.01,active,2023-06-06T07:47:22,2039-06-06T07:47:22
1451,2882,auto,11282.13,8.44,35,10547.15,late,2026-02-18T02:31:28,2029-01-18T02:31:28
1452,2617,mortgage,752429.1,2.99,314,713787.99,active,2024-08-14T05:22:17,2050-10-14T05:22:17
1453,3622,personal,24049.49,12.69,51,20625.11,active,2025-07-27T11:44:13,2029-10-27T11:44:13
1454,535,auto,4274763,8.26,67,3433300.97,active,2025-01-10T22:41:00,2030-08-10T22:41:00
1455,1801,business,6519192.98,10.84,80,4026319.53,defaulted,2023-12-11T12:00:19,2030-08-11T12:00:19
1456,909,credit_line,29177.24,14.03,19,8858.21,active,2025-02-17T11:48:07,2026-09-17T11:48:07
1457,2939,personal,5290,9.3,17,610.29,late,2023-06-24T11:29:11,2024-11-24T11:29:11
1458,3795,personal,27184.01,15.91,57,15091.84,defaulted,2025-12-29T05:59:55,2030-09-29T05:59:55
1459,1889,credit_line,76178.41,21.26,14,15524.58,active,2024-11-28T02:50:06,2026-01-28T02:50:06
1460,3296,mortgage,522508.49,5.81,188,483275.37,active,2024-11-14T15:01:30,2040-07-14T15:01:30
1461,1220,business,65897.05,8.42,57,58470.41,defaulted,2026-05-04T11:22:05,2031-02-04T11:22:05
1462,4282,personal,167629.71,14.24,51,164122.01,active,2026-04-09T02:27:52,2030-07-09T02:27:52
1463,3639,auto,614682.19,5.4,58,606788.12,active,2026-04-23T04:51:00,2031-02-23T04:51:00
1464,2289,mortgage,406010.54,5.97,313,401304.56,active,2025-12-10T04:50:34,2052-01-10T04:50:34
1465,2366,mortgage,1093131.87,4.58,322,1089343.99,late,2026-04-04T01:21:34,2053-02-04T01:21:34
1466,1406,auto,123096.65,4.26,63,115536.55,active,2026-01-09T00:22:38,2031-04-09T00:22:38
1467,4103,auto,1297020.23,7.09,36,519699.54,active,2024-04-04T08:53:22,2027-04-04T08:53:22
1468,3660,business,11156.31,10.31,89,9448,defaulted,2025-04-22T06:17:47,2032-09-22T06:17:47
1469,4011,mortgage,498014.52,6.06,218,492625.28,active,2026-02-06T20:00:21,2044-04-06T20:00:21
1470,2587,mortgage,314488.49,2.92,345,300938.39,active,2024-08-17T10:32:06,2053-05-17T10:32:06
1471,3202,personal,22838.14,15.59,43,10883.18,active,2024-01-01T08:51:23,2027-08-01T08:51:23
1472,2786,personal,23575.43,13.52,25,12114.53,late,2025-03-08T15:17:09,2027-04-08T15:17:09
1473,3748,auto,7284640.68,7.34,38,5700131.49,active,2025-06-08T09:27:49,2028-08-08T09:27:49
1474,2423,auto,122014.64,4.34,62,94940.82,active,2024-10-19T23:44:24,2029-12-19T23:44:24
1475,3351,mortgage,16680439.39,2.82,169,12412049.52,active,2022-04-30T10:53:00,2036-05-30T10:53:00
1476,555,mortgage,366943.88,4.11,296,337227.2,active,2024-03-28T11:09:47,2048-11-28T11:09:47
1477,1912,auto,20158.19,9.96,29,14752.34,active,2025-08-25T08:07:19,2028-01-25T08:07:19
1478,2572,personal,13734.26,15.6,40,7581.39,late,2024-07-30T13:20:01,2027-11-30T13:20:01
1479,3362,personal,14423.79,8.36,34,12941.49,active,2026-01-09T01:16:36,2028-11-09T01:16:36
1480,3269,personal,5541.81,9.75,43,5226.9,active,2026-03-01T17:52:43,2029-10-01T17:52:43
1481,45,mortgage,1712304.65,5.09,208,1377211.01,active,2022-05-23T19:34:48,2039-09-23T19:34:48
1482,1106,personal,1307458.05,7.32,48,1202143.63,late,2026-01-08T00:44:08,2030-01-08T00:44:08
1483,3139,personal,1403.13,10.51,14,0,paid_off,2025-11-05T15:41:27,2027-01-05T15:41:27
1484,4191,personal,2519.88,6.94,57,1303.6,active,2023-04-23T07:24:49,2028-01-23T07:24:49
1485,3573,credit_line,17339.18,13.83,15,14547.85,active,2026-02-27T18:50:45,2027-05-27T18:50:45
1486,391,mortgage,5268558.26,6.86,318,5252994.31,active,2026-04-09T22:49:34,2052-10-09T22:49:34
1487,1815,mortgage,3664210.18,3.69,179,2944398.92,active,2023-01-27T06:41:25,2037-12-27T06:41:25
1488,3102,mortgage,35312802.73,3.14,274,34746005.87,active,2025-12-01T15:15:01,2048-10-01T15:15:01
1489,4315,auto,14612.45,7.64,83,9540.88,late,2023-09-24T15:13:30,2030-08-24T15:13:30
1490,3135,business,104936.63,5.56,60,96047.66,active,2025-12-10T20:40:16,2030-12-10T20:40:16
1491,2292,mortgage,11804207.93,6.45,141,11469010.77,active,2026-01-05T23:54:37,2037-10-05T23:54:37
1492,548,auto,1720457.01,8.9,51,1483065.21,active,2025-08-01T09:50:59,2029-11-01T09:50:59
1493,4278,personal,16731.04,17.62,24,12916.87,active,2025-11-13T18:31:37,2027-11-13T18:31:37
1494,607,mortgage,848297.66,5.98,141,812361.43,active,2025-11-07T03:52:42,2037-08-07T03:52:42
1495,174,personal,445709.31,12.36,59,440692.57,active,2026-04-19T10:06:47,2031-03-19T10:06:47
1496,3418,auto,7318.92,4.99,68,4857.68,late,2024-05-19T23:25:11,2030-01-19T23:25:11
1497,3690,personal,89855.98,9.23,30,83254.18,late,2026-03-04T23:09:06,2028-09-04T23:09:06
1498,3094,business,65589.2,7.95,93,60739.44,active,2025-10-17T21:33:29,2033-07-17T21:33:29
