id,account_id,card_id,merchant_id,amount,currency,type,status,description,created_at
89935,546,,268,62.08,EUR,purchase,failed,Petrol Plus Plaza (UA) (Fuel),2024-11-30T15:25:24
89936,8241,,201,401.46,MXN,purchase,completed,Orange #519 (IN) (Telecom),2026-01-24T10:53:20
89937,8262,6610,487,113.99,GBP,purchase,completed,StyleCo Express (US) (Clothing),2025-08-30T18:13:06
89938,9043,7241,120,6.56,USD,purchase,completed,FreeNow Central (GB) (Transport),2026-04-03T20:29:42
89939,5323,,176,3.98,GBP,transfer,completed,Transfer to acct ****6762,2026-05-10T09:20:51
89940,8621,6893,153,174.82,CAD,purchase,completed,City Electric Online (ZA) (Utilities),2026-04-08T17:17:49
89941,2426,,215,294.11,USD,purchase,completed,Digital Den Central (TR) (Electronics),2024-12-06T20:24:16
89942,180,151,136,10.15,EUR,purchase,completed,Spotify Express (SE) (Streaming),2025-07-21T08:58:50
89943,4808,,15,12.74,EUR,purchase,completed,Pizza Run South (SG) (Fast Food),2025-05-06T01:23:58
89944,6869,,267,8261.4,INR,deposit,completed,Deposit - Inbound payment,2026-04-28T19:34:28
89945,4553,,375,62.79,USD,purchase,completed,CrossFit Central South (ES) (Health/Fitness),2026-05-10T06:50:26
89946,6604,,98,589.33,NOK,withdrawal,completed,ATM withdrawal at ATM - HSBC #297 (UA),2025-07-08T11:28:13
89947,1855,,84,11.68,GBP,purchase,completed,BP Central (AE) (Fuel),2025-10-21T10:58:20
89948,54,,200,79.07,CAD,purchase,failed,Aero Express #309 (AE) (Travel - Airlines),2024-12-26T10:56:23
89949,4854,3874,444,280.54,EUR,purchase,completed,Udemy Express (SG) (Education),2026-01-31T01:12:39
89950,7529,6014,328,561.11,INR,purchase,completed,Netflix North (BR) (Streaming),2026-02-08T23:20:28
89951,224,,161,4274.05,ZAR,deposit,pending,Deposit - Inbound payment,2026-01-08T14:43:33
89952,6516,,1,32,USD,purchase,reversed,Lyft #440 (JP) (Transport),2024-08-22T17:10:24
89953,4582,3664,24,204.02,GBP,withdrawal,completed,ATM withdrawal at ATM - Local Bank Plaza (ZA),2026-01-06T20:13:32
89954,7128,5689,416,374.15,ZAR,purchase,completed,Apteka 24 Online (AE) (Pharmacy),2025-08-08T13:41:43
89955,4628,,148,98.82,AUD,purchase,completed,Spice Route Downtown (ES) (Restaurants),2024-09-07T08:43:53
89956,994,820,227,13.19,EUR,purchase,completed,HealthPlus Pharmacy Express (ES) (Pharmacy),2026-04-13T00:36:18
89957,6490,,296,15.02,EUR,deposit,reversed,Deposit - Inbound payment,2024-10-25T02:40:49
89958,6441,5134,378,673.72,SEK,purchase,completed,EcoEnergy Express (CA) (Utilities),2026-05-14T21:09:05
89959,3502,,341,7.2,CNY,deposit,completed,Deposit - Inbound payment,2026-05-16T00:53:51
89960,1176,971,153,4514.47,UAH,purchase,completed,City Electric Online (ZA) (Utilities),2024-07-11T11:27:29
89961,6877,5484,278,421.92,MXN,purchase,completed,StyleCo Plaza (PL) (Clothing),2025-11-03T18:37:51
89962,2739,,313,17.71,GBP,purchase,completed,BuildMart Central (FR) (Home Improvement),2026-04-10T18:51:15
89963,6051,4822,76,495.65,UAH,purchase,completed,MovieMax South (GB) (Entertainment),2026-05-04T07:56:50
89964,3095,,343,151.08,USD,purchase,failed,StyleCo Online (SE) (Clothing),2026-02-18T19:59:35
89965,7350,,125,960.52,BRL,purchase,completed,Digital Den Online (JP) (Electronics),2026-03-16T08:34:56
89966,2399,,266,1,USD,deposit,completed,Deposit - Salary,2025-11-13T10:52:34
89967,1683,1392,59,58.3,USD,purchase,completed,eBay Express (NL) (Online Retail),2025-04-01T13:14:57
89968,5326,4243,369,29.67,PLN,withdrawal,completed,ATM withdrawal at ATM - Citi South (NL),2026-05-05T14:22:30
89969,4601,3678,124,160.86,EUR,purchase,reversed,Skillshare Downtown (AU) (Education),2025-05-15T14:01:50
89970,4001,3201,124,105.46,EUR,purchase,completed,Skillshare Downtown (AU) (Education),2025-01-26T08:14:34
89971,3145,2528,229,24.23,USD,purchase,completed,Sub Shack Plaza (GB) (Fast Food),2026-04-14T04:13:22
89972,6522,,279,0.92,EUR,purchase,completed,BusLink #66 (GB) (Public Transit),2026-02-15T17:32:21
89973,7331,5855,444,27086.87,JPY,purchase,completed,Udemy Express (SG) (Education),2026-01-18T05:23:08
89974,8708,,453,83.56,EUR,purchase,completed,StyleCo Online (IT) (Clothing),2024-07-27T07:15:11
89975,8667,6928,53,101.53,BRL,purchase,completed,MovieMax Downtown (MX) (Entertainment),2026-03-05T12:04:12
89976,121,,491,332.66,EUR,purchase,completed,GuardLife Central (ZA) (Insurance),2026-05-13T07:42:42
89977,1760,,423,0.92,EUR,purchase,completed,City University Bookstore Plaza (CA) (Education),2026-04-21T18:47:38
89978,8700,6956,387,40.48,CAD,purchase,completed,Bolt Online (AU) (Transport),2026-02-07T22:19:47
89979,9454,7558,476,6.67,GBP,purchase,completed,CityPharm South (DE) (Pharmacy),2026-04-14T23:39:24
89980,9048,,392,24.95,GBP,purchase,reversed,Nature's Basket Online (TR) (Groceries),2024-12-14T14:50:44
89981,6456,5149,225,920.12,NOK,purchase,completed,Kyivstar Online (SG) (Telecom),2026-03-14T03:57:08
89982,7085,5651,225,10274.85,JPY,purchase,failed,Kyivstar Online (SG) (Telecom),2025-11-16T07:42:57
89983,942,,366,7.29,EUR,purchase,pending,Burger Express Online (US) (Fast Food),2026-04-19T00:37:31
89984,8066,,81,39.73,EUR,purchase,reversed,Kyivstar Central (MX) (Telecom),2024-12-03T07:07:44
89985,4283,,470,914.94,ZAR,purchase,completed,HomeFix #23 (IN) (Home Improvement),2026-05-01T00:45:22
89986,9375,,488,708.87,USD,purchase,completed,Couture House Central (MX) (Clothing),2026-05-14T16:17:42
89987,5189,4140,4,3.53,EUR,purchase,reversed,Metro Card North (JP) (Public Transit),2025-03-05T15:28:42
89988,2252,1827,439,751.43,EUR,purchase,reversed,Digital Den #317 (NL) (Electronics),2025-08-06T23:20:10
89989,7205,5757,426,123.75,EUR,purchase,completed,Udemy Online (IN) (Education),2025-09-26T01:10:36
89990,8905,,84,1144.22,ZAR,purchase,completed,BP Central (AE) (Fuel),2026-03-31T13:28:40
89991,336,,426,57664.13,JPY,purchase,failed,Udemy Online (IN) (Education),2026-05-12T21:49:43
89992,5175,4125,311,0.92,EUR,withdrawal,completed,ATM withdrawal at ATM - Chase Central (AE),2026-01-27T02:20:08
89993,21,16,377,10.58,GBP,purchase,completed,Spotify North (JP) (Streaming),2026-04-13T23:36:09
89994,8613,6887,197,33.6,GBP,purchase,completed,Wellness Drug Plaza (ES) (Pharmacy),2026-01-17T08:20:09
89995,1083,893,317,1.51,AUD,purchase,failed,Uber Central (ES) (Transport),2026-01-23T06:04:11
89996,4847,3869,45,6.12,EUR,purchase,completed,Espresso Lab Plaza (SE) (Coffee Shops),2026-02-17T17:55:08
89997,4999,,69,166.11,CAD,purchase,completed,Coursera Online (IT) (Education),2025-01-01T17:08:04
89998,8268,6616,271,396.33,EUR,purchase,completed,City University Bookstore Online (UA) (Education),2026-05-07T20:27:29
89999,2908,,69,17277.29,INR,purchase,reversed,Coursera Online (IT) (Education),2024-06-05T03:05:17
90000,7509,5998,375,86.74,USD,purchase,completed,CrossFit Central South (ES) (Health/Fitness),2025-12-17T23:24:48
90001,4353,3479,108,242,EUR,purchase,completed,SafeNet Insurance Online (JP) (Insurance),2025-09-05T22:50:02
90002,6800,,245,121.06,USD,purchase,completed,SafeNet Insurance South (GB) (Insurance),2026-03-22T04:14:51
90003,4731,,154,17.35,EUR,purchase,completed,Coursera Downtown (AE) (Education),2026-03-07T09:48:47
90004,6849,,135,36.33,EUR,purchase,completed,CircuitCity Downtown (ES) (Electronics),2025-08-20T16:26:36
90005,7718,,402,901.46,UAH,purchase,completed,CinePlex Plaza (PL) (Entertainment),2026-03-26T06:26:04
90006,8551,6844,119,66.98,AED,purchase,reversed,Uber Central (SE) (Transport),2025-11-29T04:47:56
90007,3719,,123,71.87,USD,deposit,completed,Deposit - Salary,2026-03-23T23:49:18
90008,1689,,89,702.68,EUR,transfer,completed,Transfer from acct ****4090,2026-04-14T17:02:12
90009,4400,,294,67.62,EUR,deposit,failed,Deposit - Salary,2026-04-29T11:31:38
90010,8496,6801,340,839.82,AED,purchase,completed,SafeNet Insurance Express (BR) (Insurance),2026-03-02T07:15:47
90011,921,,83,434.17,MXN,purchase,completed,HealthPlus Pharmacy South (NL) (Pharmacy),2025-11-11T08:29:07
90012,9071,,444,6056.58,MXN,purchase,completed,Udemy Express (SG) (Education),2026-04-22T22:24:30
90013,3615,,309,16294.31,MXN,purchase,completed,TransAir #343 (FR) (Travel - Airlines),2026-01-27T18:45:49
90014,5979,4758,277,5.52,GBP,purchase,completed,Metro Card Downtown (AU) (Public Transit),2024-12-29T14:08:57
90015,3857,3086,334,91.62,MXN,purchase,failed,Spotify South (AU) (Streaming),2024-12-25T09:26:49
90016,5620,,244,185.02,SGD,purchase,completed,eBay #865 (AE) (Online Retail),2025-04-29T03:58:11
90017,5954,4736,160,96.48,USD,purchase,completed,Trendline Express (SE) (Clothing),2026-03-21T22:42:17
90018,5079,4048,155,17,MXN,purchase,completed,CafeRoma Plaza (ZA) (Coffee Shops),2025-01-17T11:22:04
90019,8484,,405,4,PLN,purchase,completed,BookDepot North (BR) (Online Retail),2026-04-19T05:21:58
90020,6942,,248,185.82,TRY,purchase,completed,QuickBite Plaza (NL) (Fast Food),2026-05-06T06:03:47
90021,8005,6405,464,396.5,AUD,purchase,failed,SkyJet Express (MX) (Travel - Airlines),2026-04-11T01:00:22
90022,1260,,396,67.1,EUR,purchase,completed,Hometown Grocery Online (TR) (Groceries),2025-04-18T05:00:31
90023,7574,,459,81.05,EUR,purchase,failed,Spice Route South (JP) (Restaurants),2025-05-29T00:37:01
90024,9255,,241,28.72,EUR,purchase,reversed,CarePoint Central (AE) (Pharmacy),2026-03-20T21:26:12
90025,563,460,306,15.23,EUR,purchase,completed,Apple Music Downtown (NL) (Streaming),2025-12-18T02:14:49
90026,477,,243,1,USD,deposit,completed,Deposit - Salary,2026-04-25T23:30:11
90027,9270,,112,24.47,EUR,purchase,completed,CityPharm Central (IN) (Pharmacy),2026-01-15T18:55:24
90028,1271,,391,0.92,EUR,deposit,completed,Deposit - Salary,2025-10-18T20:54:39
90029,6470,,312,70.88,SEK,purchase,completed,Morning Cup Online (GB) (Coffee Shops),2025-09-03T21:44:03
90030,8960,,103,72,USD,deposit,completed,Deposit - Inbound payment,2026-05-14T06:11:03
90031,4655,3723,344,3.67,AED,purchase,completed,ByteShop #706 (US) (Electronics),2025-11-10T04:18:17
90032,336,,325,7214.55,JPY,deposit,reversed,Deposit - Salary,2026-03-07T07:40:17
90033,3980,,67,789.76,PLN,deposit,completed,Deposit - Salary,2025-10-06T11:44:42
90034,7624,,149,36.39,EUR,purchase,pending,Wellness Drug Downtown (PL) (Pharmacy),2026-02-14T22:43:18
90035,3156,,245,34823.46,JPY,purchase,completed,SafeNet Insurance South (GB) (Insurance),2026-03-09T21:19:19
90036,2332,,92,22.65,EUR,purchase,pending,CrossFit Central Plaza (TR) (Health/Fitness),2026-03-08T11:21:46
90037,3145,2528,277,3.39,USD,purchase,completed,Metro Card Downtown (AU) (Public Transit),2026-04-13T06:59:04
90038,7938,,414,3.48,EUR,purchase,completed,Metro Card Downtown (JP) (Public Transit),2025-04-12T22:49:38
90039,5419,,451,118.34,EUR,transfer,completed,Transfer to acct ****7558,2025-12-23T13:06:10
90040,5401,4301,310,95.19,USD,purchase,completed,FuelStop Central (SG) (Fuel),2026-03-25T18:16:05
90041,3959,,177,221.16,USD,purchase,completed,GuardLife Express (UA) (Insurance),2025-09-11T19:25:29
90042,9335,7457,488,76.68,USD,purchase,completed,Couture House Central (MX) (Clothing),2024-12-27T10:09:32
90043,9398,7512,394,74,PLN,deposit,completed,Deposit - Salary,2026-01-04T01:16:30
90044,2882,,381,155.08,USD,withdrawal,completed,ATM withdrawal at ATM - Local Bank North (AE),2025-07-01T01:12:40
90045,1049,,323,455.97,EUR,purchase,completed,City University Bookstore Online (IT) (Education),2026-01-06T04:53:20
90046,2883,,188,264.85,USD,withdrawal,completed,ATM withdrawal at ATM - Citi Plaza (ZA),2026-01-04T14:23:34
90047,3344,2677,340,439.38,EUR,purchase,failed,SafeNet Insurance Express (BR) (Insurance),2026-04-24T18:50:00
90048,5563,,469,17.72,USD,purchase,failed,Burger Express Central (US) (Fast Food),2026-05-08T21:14:58
90049,908,,368,12.78,EUR,purchase,completed,QuickBite Express (DE) (Fast Food),2025-04-10T13:57:59
90050,9229,,104,3138.47,SEK,purchase,completed,CoverPlus North (SE) (Insurance),2026-04-29T03:44:36
90051,38,,166,36.89,USD,purchase,completed,MediMart Plaza (DE) (Pharmacy),2026-05-08T21:48:43
90052,8254,,203,514.41,JPY,deposit,completed,Deposit - Salary,2025-10-31T15:18:04
90053,4502,,133,53.33,EUR,purchase,completed,Market & Co Online (FR) (Groceries),2025-07-26T23:51:12
90054,7210,5762,97,160.56,CAD,purchase,completed,City Electric Plaza (GB) (Utilities),2026-03-08T13:48:20
90055,733,,358,5020.49,UAH,purchase,completed,SafeNet Insurance Online (PL) (Insurance),2024-11-12T09:32:02
90056,3215,,355,49.02,EUR,withdrawal,completed,ATM withdrawal at ATM - Local Bank #567 (JP),2025-01-01T05:39:30
90057,7874,,403,7571.1,INR,purchase,completed,NationalGas South (JP) (Utilities),2025-08-24T23:54:25
90058,3235,,355,95.99,EUR,withdrawal,pending,ATM withdrawal at ATM - Local Bank #567 (JP),2026-04-30T07:04:47
90059,5992,,391,113.28,EUR,purchase,completed,City University Bookstore Plaza (MX) (Education),2026-02-19T08:57:27
90060,3741,,134,676.04,PLN,purchase,pending,GuardLife Plaza (US) (Insurance),2025-06-15T02:32:36
90061,4299,,498,15.95,CAD,purchase,completed,Netflix #938 (JP) (Streaming),2025-07-23T05:57:10
90062,7363,,395,56.05,EUR,purchase,completed,City University Bookstore South (IT) (Education),2026-05-06T22:04:23
90063,6017,,409,11.05,USD,purchase,completed,MediMart Downtown (SE) (Pharmacy),2026-03-15T02:08:06
90064,8120,6497,489,1351.95,MXN,purchase,completed,BookDepot Online (ZA) (Online Retail),2025-12-12T08:36:53
90065,5710,4539,111,38.79,CAD,purchase,completed,Coursera South (DE) (Education),2025-12-28T14:05:28
90066,5567,4426,236,4172.59,MXN,purchase,pending,Digital Den Plaza (SG) (Electronics),2026-05-14T02:20:15
90067,353,297,266,5670.99,TRY,purchase,completed,Skillshare North (CA) (Education),2026-05-05T21:16:11
90068,3833,,457,401.21,GBP,purchase,completed,SkyJet Central (CA) (Travel - Airlines),2025-10-27T22:18:42
90069,184,,57,5.99,CAD,purchase,completed,Bean & Brew Plaza (AE) (Coffee Shops),2026-05-06T03:58:02
90070,617,,186,282.7,USD,deposit,reversed,Deposit - Salary,2024-11-05T13:15:23
90071,1500,1239,262,173.68,USD,purchase,completed,EcoEnergy North (CA) (Utilities),2026-05-15T05:58:49
90072,6325,5038,222,92.59,EUR,purchase,completed,NationalGas North (PL) (Utilities),2024-07-10T14:53:18
90073,7472,,47,148.09,EUR,transfer,completed,Transfer to acct ****4494,2026-01-24T19:40:20
90074,8002,,40,41.13,EUR,purchase,completed,The Hungry Fork North (BR) (Restaurants),2025-10-01T00:59:25
90075,1607,1324,316,0.92,EUR,purchase,completed,BuildMart Downtown (SG) (Home Improvement),2025-12-06T04:00:42
90076,8779,7023,396,5905.15,JPY,purchase,completed,Hometown Grocery Online (TR) (Groceries),2025-12-19T10:29:20
90077,2442,1971,302,1289.07,SEK,purchase,completed,WaterWorks North (NL) (Utilities),2025-04-04T16:21:51
90078,8479,,108,276.27,USD,deposit,completed,Deposit - Salary,2026-04-19T23:20:50
90079,6218,,120,7.33,GBP,purchase,completed,FreeNow Central (GB) (Transport),2026-03-07T03:38:32
90080,304,,484,23.63,EUR,purchase,completed,BodyWorks Plaza (BR) (Health/Fitness),2026-05-11T13:23:08
90081,6188,4936,465,434.35,PLN,purchase,completed,Pasta Mia Central (AU) (Restaurants),2026-05-11T08:44:21
90082,4334,,23,3901.71,TRY,withdrawal,completed,ATM withdrawal at ATM - Barclays Online (TR),2025-12-17T04:45:29
90083,2190,,461,18.02,GBP,purchase,completed,Apteka 24 Plaza (ES) (Pharmacy),2025-12-07T21:23:06
90084,8971,,301,30.98,CAD,deposit,completed,Deposit - Salary,2026-02-24T13:15:48
90085,2728,,33,590.54,SGD,deposit,completed,Deposit - Inbound payment,2026-04-07T09:45:07
90086,5565,4424,480,12.14,EUR,purchase,completed,Apteka 24 Express (DE) (Pharmacy),2025-10-14T17:26:50
90087,2454,,143,148.82,USD,purchase,completed,SafeNet Insurance Express (MX) (Insurance),2026-05-03T11:06:18
90088,7576,,84,74.24,PLN,purchase,completed,BP Central (AE) (Fuel),2026-04-10T00:43:35
90089,3663,,442,23.32,PLN,purchase,completed,BusLink #741 (BR) (Public Transit),2024-09-10T08:35:28
90090,2494,,80,29.43,CAD,purchase,completed,CinePlex North (AE) (Entertainment),2026-05-14T20:06:32
90091,9457,,73,1007.5,MXN,purchase,completed,Petrol Plus Plaza (ES) (Fuel),2025-05-14T05:23:20
90092,4999,,469,36.14,CAD,purchase,completed,Burger Express Central (US) (Fast Food),2025-09-29T13:13:05
90093,838,696,14,28.02,BRL,deposit,completed,Deposit - Salary,2026-01-08T07:46:08
90094,2935,,368,17.13,EUR,purchase,completed,QuickBite Express (DE) (Fast Food),2025-12-25T03:24:55
90095,4091,,156,82.61,USD,deposit,completed,Deposit - Inbound payment,2025-10-20T15:44:40
90096,8810,,210,848.55,ZAR,purchase,completed,Esso Express (SE) (Fuel),2024-08-01T16:13:40
90097,1512,1245,246,0.92,EUR,transfer,completed,Transfer to acct ****9904,2026-02-02T07:27:26
90098,6105,4867,342,4.03,AUD,purchase,failed,Daily Grind #72 (AU) (Coffee Shops),2026-05-11T18:33:26
90099,2826,2270,295,48.71,SEK,purchase,completed,Daily Grind #381 (FR) (Coffee Shops),2025-08-25T00:06:54
90100,6682,5326,154,428.1,EUR,purchase,completed,Coursera Downtown (AE) (Education),2026-05-04T16:03:33
90101,1984,1614,151,24.96,USD,purchase,pending,BP South (ZA) (Fuel),2026-04-17T19:26:29
90102,6833,,174,3164.9,INR,purchase,completed,GymPro North (MX) (Health/Fitness),2025-04-17T14:36:48
90103,8779,7023,253,2940.79,JPY,purchase,failed,Chicken King Express (DE) (Fast Food),2025-03-07T11:39:39
90104,6558,,56,20.78,EUR,purchase,completed,StarCinema South (NL) (Entertainment),2024-05-28T07:59:42
90105,9063,7259,165,0.92,EUR,purchase,completed,CircuitCity Plaza (ZA) (Electronics),2026-05-14T16:55:33
90106,6340,,349,251.49,EUR,deposit,reversed,Deposit - Inbound payment,2025-12-16T02:50:39
90107,884,738,192,5.94,USD,purchase,completed,Skillshare Downtown (SG) (Education),2025-08-24T13:33:49
90108,4976,3964,243,143.46,EUR,purchase,failed,WaterWorks Central (JP) (Utilities),2026-04-06T01:14:41
90109,4558,3641,311,205.54,EUR,withdrawal,completed,ATM withdrawal at ATM - Chase Central (AE),2025-10-06T00:35:40
90110,878,,467,807.86,ZAR,purchase,completed,Daily Foods Express (ES) (Groceries),2024-10-08T13:24:33
90111,2861,2302,477,219.13,NOK,purchase,completed,Lyft #620 (TR) (Transport),2026-05-16T17:45:37
90112,2092,1700,103,43.8,EUR,purchase,completed,Pasta Mia #476 (US) (Restaurants),2026-05-15T01:08:42
90113,3766,,185,72546.9,INR,purchase,failed,BlueWings Plaza (JP) (Travel - Airlines),2026-02-05T17:23:48
90114,383,,403,1407.95,NOK,purchase,completed,NationalGas South (JP) (Utilities),2026-05-09T23:33:27
90115,5717,,488,1,USD,purchase,failed,Couture House Central (MX) (Clothing),2024-05-27T11:50:08
90116,4826,,41,702,MXN,purchase,completed,Udemy Central (IN) (Education),2026-05-01T00:33:13
90117,1811,,74,235.8,EUR,deposit,completed,Deposit - Inbound payment,2025-05-05T11:07:54
90118,5809,,422,57.2,EUR,withdrawal,completed,ATM withdrawal at ATM - Local Bank Downtown (IT),2025-04-21T12:02:29
90119,5270,,268,84.53,EUR,deposit,completed,Deposit - Inbound payment,2026-01-03T22:24:29
90120,7180,5735,135,81.69,USD,purchase,completed,CircuitCity Downtown (ES) (Electronics),2026-03-16T21:13:14
90121,6183,4934,112,60.02,EUR,purchase,completed,CityPharm Central (IN) (Pharmacy),2025-11-11T03:45:16
90122,3642,,348,210.49,UAH,purchase,completed,Morning Cup Express (IN) (Coffee Shops),2025-09-12T12:45:42
90123,4259,,111,802.01,AUD,deposit,completed,Deposit - Salary,2026-04-03T16:28:52
90124,2675,,100,337.81,AED,purchase,failed,Denim & Co Downtown (CA) (Clothing),2026-02-22T19:49:39
90125,4985,,370,24.12,EUR,purchase,completed,MovieMax North (ES) (Entertainment),2024-09-12T13:15:38
90126,917,,420,463.49,DKK,purchase,completed,BodyWorks Online (PL) (Health/Fitness),2026-04-22T18:37:57
90127,8797,,488,66.15,EUR,purchase,completed,Couture House Central (MX) (Clothing),2025-05-30T09:25:28
90128,9434,7542,330,590.05,MXN,purchase,completed,BodyWorks Downtown (FR) (Health/Fitness),2026-02-03T13:46:36
90129,7580,6059,388,6736.77,INR,purchase,completed,GymPro Downtown (ZA) (Health/Fitness),2026-01-10T14:04:30
90130,884,738,179,667.53,USD,purchase,completed,TechWorld Online (CA) (Electronics),2025-05-24T19:50:46
90131,4050,3240,314,80.13,AUD,deposit,completed,Deposit - Inbound payment,2026-05-16T10:47:14
